MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,MntRegularProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,AcceptedCmpOverall
68,8,18,19,8,12,121,109,2,2,1,4,5,0,0,0,0,0,0
227,23,389,42,21,75,702,627,1,4,5,7,2,0,0,0,0,0,0
38,4,22,3,3,3,70,67,3,3,0,3,8,0,0,0,0,0,0
105,0,9,2,1,4,117,113,3,2,1,4,3,0,0,0,0,0,0
162,50,100,55,30,27,397,370,1,4,2,8,4,0,0,0,0,0,0
574,8,216,21,16,33,835,802,1,4,3,5,1,0,0,0,0,0,0
160,80,369,67,39,41,715,674,1,3,3,8,1,0,0,0,0,0,0
6,0,5,0,0,1,11,10,1,1,0,2,7,0,0,0,0,0,0
614,35,160,58,35,35,902,867,2,5,8,10,5,0,0,0,0,0,0
897,161,430,186,161,27,1835,1808,0,4,7,6,1,1,0,1,1,0,3
70,54,109,80,9,45,322,277,2,4,1,7,5,0,0,0,0,0,0
120,19,206,25,19,54,389,335,6,7,2,5,8,0,0,0,0,0,0
211,2,30,7,7,10,257,247,2,4,1,6,5,0,0,0,0,0,0
11,0,16,7,6,21,40,19,1,2,0,3,8,0,0,0,0,0,0
760,53,400,17,93,0,1323,1323,1,4,5,11,2,0,0,0,1,0,1
53,0,8,0,0,2,61,59,1,2,0,3,5,0,0,0,0,0,0
7,4,13,15,8,17,47,30,2,2,0,4,5,0,0,0,0,0,0
391,32,70,21,32,16,546,530,2,6,2,9,5,0,1,0,0,0,1
199,9,57,20,21,6,306,300,7,4,1,7,4,0,0,0,0,0,0
516,56,449,86,33,16,1140,1124,1,2,2,11,1,0,0,0,0,0,0
709,45,115,30,160,45,1059,1014,1,8,2,5,5,0,0,0,1,0,1
12,0,4,0,0,0,16,16,1,1,0,2,5,0,0,0,0,0,0
1000,19,711,125,115,38,1970,1932,0,4,6,9,1,0,1,0,0,0,1
19,3,18,3,1,0,44,44,3,3,0,3,8,0,0,0,0,0,0
1224,28,140,0,14,168,1406,1238,3,3,3,5,6,0,1,1,0,0,2
16,2,18,3,0,24,39,15,1,1,1,2,8,1,0,0,0,0,1
88,39,54,64,28,153,273,120,1,3,5,3,6,1,0,0,0,0,1
2,23,11,8,6,46,50,4,1,2,1,2,8,0,0,0,0,0,0
508,11,59,23,5,29,606,577,5,11,1,6,9,0,0,0,0,0,0
381,28,215,84,28,21,736,715,2,6,5,9,3,0,0,0,0,0,0
74,0,42,2,1,6,119,113,2,2,1,4,7,0,0,0,0,0,0
146,0,93,7,13,73,259,186,5,4,2,5,7,0,0,0,0,0,0
23,17,23,43,20,9,126,117,1,2,1,4,3,0,0,0,0,0,0
110,5,137,26,23,29,301,272,2,6,1,5,7,0,0,0,0,0,0
165,3,147,4,24,41,343,302,7,6,2,5,8,0,0,0,0,0,0
957,47,494,82,47,95,1627,1532,4,5,3,6,8,0,0,0,0,0,0
41,0,17,3,1,16,62,46,2,1,1,3,3,0,0,0,0,0,0
1,3,4,2,3,11,13,2,1,0,0,3,4,0,0,0,0,0,0
176,29,818,0,33,112,1056,944,1,7,6,11,4,0,0,0,0,0,0
815,8,53,11,0,70,887,817,4,2,2,9,7,0,1,0,0,0,1
6,1,2,2,0,4,11,7,1,1,0,2,7,0,0,0,0,0,0
8,4,20,6,3,16,41,25,1,1,0,3,5,0,0,0,0,0,0
717,42,864,219,30,84,1872,1788,2,6,7,9,3,0,0,0,1,0,1
1067,138,750,0,19,39,1974,1935,1,7,5,8,4,0,1,1,1,0,3
166,5,107,11,8,29,297,268,2,5,1,6,6,0,0,0,0,0,0
29,4,34,2,4,4,73,69,3,3,0,3,9,0,0,0,0,0,0
714,76,395,116,0,12,1301,1289,1,4,6,9,1,0,0,0,0,0,0
8,4,10,2,2,4,26,22,2,3,0,3,5,0,0,0,0,0,0
229,5,56,3,2,20,295,275,2,6,2,4,7,0,0,0,0,0,0
320,48,133,39,72,48,612,564,4,6,2,10,4,0,0,0,0,0,0
23,0,26,7,15,3,71,68,1,2,0,4,5,0,0,0,0,0,0
1,5,8,4,8,20,26,6,2,2,1,2,6,0,0,0,0,0,0
56,0,12,0,0,18,68,50,2,2,0,4,7,0,0,0,0,0,0
508,124,249,50,38,134,969,835,1,6,5,13,3,0,0,0,0,0,0
29,0,25,2,2,3,58,55,4,2,1,4,4,0,0,0,0,0,0
46,7,59,2,4,27,118,91,2,3,1,3,6,1,0,0,0,0,1
454,0,171,8,19,32,652,620,12,9,2,8,8,0,0,0,0,0,0
350,3,39,0,0,19,392,373,2,9,1,4,8,0,0,0,0,0,0
10,0,8,0,0,9,18,9,1,1,0,2,9,1,0,0,0,0,1
735,40,183,52,20,30,1030,1000,2,9,3,13,6,0,0,0,0,0,0
897,126,196,91,112,37,1422,1385,3,10,4,7,6,0,0,0,0,0,0
5,2,3,3,0,5,13,8,1,1,0,2,8,0,0,0,0,0,0
777,35,731,39,137,114,1719,1605,1,5,9,11,2,0,0,1,0,0,1
162,6,37,6,13,13,224,211,2,1,3,6,1,0,0,0,0,0,0
35,0,11,0,0,2,46,44,4,2,1,3,7,0,0,0,0,0,0
342,9,112,19,14,19,496,477,10,5,2,9,7,0,0,0,0,0,0
258,105,239,237,172,9,1011,1002,1,7,3,4,4,0,0,0,0,0,0
658,80,483,123,13,13,1357,1344,1,3,2,5,1,0,0,0,0,0,0
356,80,329,138,17,106,920,814,2,7,6,10,5,0,0,0,0,0,0
213,5,28,7,7,41,260,219,1,4,1,6,5,0,0,0,0,0,0
454,0,171,8,19,32,652,620,12,9,2,8,8,0,0,0,0,0,0
457,4,29,0,0,9,490,481,1,8,1,7,7,0,1,0,0,0,1
241,45,604,34,26,54,950,896,1,6,4,10,2,0,0,0,0,0,0
210,0,6,0,0,2,216,214,2,4,1,5,7,0,0,0,0,0,0
441,35,83,7,29,11,595,584,4,4,2,12,4,0,0,0,0,0,0
19,13,18,10,7,8,67,59,1,1,1,3,3,0,0,0,0,0,0
28,9,37,12,7,13,93,80,3,2,0,4,8,0,0,0,0,0,0
476,75,162,29,151,97,893,796,1,4,4,8,2,0,0,0,0,0,0
364,40,425,158,60,50,1047,997,1,3,4,8,1,0,0,0,0,0,0
0,0,2,3,3,8,8,0,1,1,0,2,5,1,0,0,0,0,1
0,6,3,7,6,12,22,10,1,1,0,3,8,0,0,0,0,0,0
863,83,547,86,99,33,1678,1645,1,8,2,5,5,0,0,0,0,0,0
349,7,35,0,0,47,391,344,3,8,2,4,7,0,1,0,0,0,1
5,23,15,0,18,14,61,47,2,2,0,3,8,0,0,0,0,0,0
184,2,19,8,8,4,221,217,3,2,2,6,5,0,0,0,0,0,0
8,0,8,0,0,2,16,14,1,1,0,2,8,0,0,0,0,0,0
277,21,64,62,21,25,445,420,2,3,2,10,3,0,0,0,0,0,0
44,5,19,0,4,19,72,53,3,2,0,4,5,0,0,0,0,0,0
1156,120,915,94,144,96,2429,2333,1,3,4,10,1,0,0,1,0,0,1
373,14,83,6,9,19,485,466,3,8,2,6,7,0,0,0,0,0,0
134,8,76,6,0,11,224,213,1,4,1,5,6,0,0,0,0,0,0
1148,0,60,0,0,24,1208,1184,3,9,5,4,7,0,1,0,0,0,1
6,12,3,21,6,40,48,8,5,2,2,3,5,0,0,0,0,0,0
4,1,11,0,0,1,16,15,1,1,0,2,7,0,0,0,0,0,0
5,4,8,2,0,5,19,14,1,1,0,3,5,0,0,0,0,0,0
24,2,20,2,2,10,50,40,2,1,0,4,4,0,0,0,0,0,0
899,0,101,0,0,20,1000,980,1,6,6,13,4,0,0,0,1,0,1
108,1,28,13,1,4,151,147,2,3,1,4,8,0,0,0,0,0,0
27,2,7,0,2,13,38,25,1,1,0,3,5,0,0,0,0,0,0
816,66,549,216,66,99,1713,1614,1,5,6,4,3,0,0,0,0,0,0
1298,0,70,37,14,42,1419,1377,4,7,4,10,4,0,1,1,0,0,2
10,0,11,17,29,29,67,38,1,1,2,2,4,0,0,0,0,0,0
87,13,34,10,6,10,150,140,1,4,0,4,5,0,0,0,0,0,0
57,2,51,4,2,23,116,93,3,2,1,4,6,0,0,0,0,0,0
635,15,100,20,7,131,777,646,1,9,3,9,6,0,0,0,0,0,0
43,12,23,29,15,61,122,61,1,2,1,4,4,0,0,0,0,0,0
964,34,137,15,0,11,1150,1139,2,5,2,10,8,0,1,0,0,0,1
572,8,259,34,35,80,908,828,1,3,5,5,1,0,0,0,0,0,0
341,142,113,259,151,66,1006,940,3,6,6,12,5,0,0,0,0,0,0
63,6,57,13,13,22,152,130,4,2,1,5,4,0,0,0,0,0,0
221,104,169,102,78,84,674,590,3,9,2,8,7,0,0,0,0,0,0
140,3,29,4,5,14,181,167,2,3,2,4,4,0,0,0,0,0,0
1,2,8,4,3,13,18,5,2,1,1,2,7,1,0,0,0,0,1
291,10,689,84,10,0,1084,1084,1,3,4,9,1,0,0,0,0,0,0
544,13,85,8,6,29,656,627,3,10,4,5,8,1,0,0,0,0,1
684,100,801,21,66,0,1672,1672,1,6,9,10,2,0,0,1,0,0,1
1,12,9,0,14,7,36,29,1,2,0,3,7,0,0,0,0,0,0
35,0,4,0,0,10,39,29,1,1,1,2,5,1,0,0,0,0,1
87,3,25,3,2,13,120,107,2,3,0,4,7,0,0,0,0,0,0
309,3,24,4,3,20,343,323,2,5,1,7,7,0,1,0,0,0,1
172,73,93,95,78,34,511,477,2,2,4,10,1,0,0,0,0,0,0
625,38,242,50,34,76,989,913,2,7,11,11,4,1,0,0,0,0,1
972,59,913,25,19,59,1988,1929,1,5,9,6,3,0,0,1,0,0,1
157,6,39,6,13,75,221,146,5,4,1,5,6,0,0,0,0,0,0
48,9,45,3,15,20,120,100,4,2,1,4,6,0,0,0,0,0,0
279,83,88,32,14,34,496,462,1,4,2,10,3,0,0,0,0,0,0
132,0,16,0,0,4,148,144,5,3,1,4,9,0,0,0,0,0,0
919,0,505,99,30,45,1553,1508,1,4,9,10,2,0,0,0,0,0,0
62,0,22,3,1,26,88,62,2,2,2,2,7,0,0,0,0,0,0
1,45,3,4,6,42,59,17,3,3,1,3,8,0,0,0,0,0,0
2,6,4,3,1,9,16,7,1,1,0,2,8,0,0,0,0,0,0
408,61,109,48,122,41,748,707,1,5,7,9,4,0,0,0,1,0,1
51,1,7,2,1,25,62,37,2,2,1,2,8,1,0,0,0,0,1
62,1,16,3,2,6,84,78,4,2,1,4,5,0,0,0,0,0,0
952,12,180,47,12,12,1203,1191,2,5,4,9,3,0,0,0,0,0,0
618,15,106,20,7,45,766,721,1,11,2,8,6,0,1,0,0,0,1
11,7,12,2,2,27,34,7,2,2,1,2,5,1,0,0,0,0,1
318,3,17,4,7,56,349,293,5,4,1,8,4,0,0,0,0,0,0
56,0,14,0,0,2,70,68,3,3,0,3,7,0,0,0,0,0,0
110,5,59,7,1,7,182,175,5,5,0,4,8,0,0,0,0,0,0
23,0,11,2,1,3,37,34,1,1,0,3,5,0,0,0,0,0,0
27,5,8,8,3,12,51,39,3,3,0,4,4,0,0,0,0,0,0
18,3,19,3,3,6,46,40,2,2,0,3,8,0,0,0,0,0,0
18,0,9,0,1,11,28,17,1,1,0,3,6,0,0,0,0,0,0
303,0,280,60,147,15,790,775,4,8,2,11,6,0,0,0,0,0,0
97,1,19,2,0,11,119,108,1,2,1,4,3,0,0,0,0,0,0
997,15,414,99,30,76,1555,1479,1,5,6,12,2,0,1,1,0,1,3
5,4,13,8,0,4,30,26,1,1,0,3,8,0,0,0,0,0,0
95,11,35,0,4,7,145,138,4,2,1,5,6,0,0,0,0,0,0
1,6,2,3,6,3,18,15,1,1,0,3,7,0,0,0,0,0,0
46,1,12,3,0,9,62,53,2,2,0,3,4,0,0,0,0,0,0
411,106,147,54,115,66,833,767,1,5,10,7,1,1,0,0,0,0,1
244,51,270,101,0,45,666,621,1,1,3,5,1,0,0,0,0,0,0
152,9,121,12,12,45,306,261,4,6,2,4,8,0,0,0,0,0,0
1,1,3,1,1,1,7,6,15,0,0,0,20,0,0,0,0,0,0
10,17,18,8,26,40,79,39,4,3,2,2,9,0,0,0,0,0,0
12,0,5,0,0,4,17,13,1,0,1,2,5,0,0,0,0,0,0
5,0,4,0,0,1,9,8,1,1,0,2,8,0,0,0,0,0,0
790,19,133,12,0,19,954,935,3,8,3,13,6,0,1,0,0,0,1
882,29,514,38,29,44,1492,1448,1,4,2,6,3,0,0,1,1,0,2
615,28,259,12,48,30,962,932,4,6,5,13,4,0,1,0,0,0,1
1004,59,265,115,59,27,1502,1475,2,11,10,11,6,1,0,0,0,0,1
133,27,421,13,195,71,789,718,2,7,3,5,4,0,0,0,0,0,0
595,23,123,10,23,154,774,620,2,8,9,4,6,0,0,0,0,0,0
293,0,87,4,11,23,395,372,4,7,2,5,7,0,0,0,0,0,0
313,15,47,20,0,192,395,203,2,7,4,3,6,0,0,0,0,0,0
151,81,86,168,91,64,577,513,2,4,2,11,2,0,0,0,0,0,0
15,0,2,0,0,6,17,11,1,1,0,2,6,1,0,0,0,0,1
736,63,946,219,189,126,2153,2027,1,4,7,11,2,0,0,1,1,0,2
15,0,8,4,2,20,29,9,2,1,1,2,5,1,0,0,0,0,1
982,17,672,23,34,51,1728,1677,1,6,2,8,2,0,0,1,0,0,1
1142,51,415,90,69,37,1767,1730,1,7,8,11,3,1,0,0,1,0,2
28,0,11,0,0,9,39,30,3,2,0,3,8,0,0,0,0,0,0
46,0,12,0,2,23,60,37,2,2,1,2,7,0,0,0,0,0,0
897,161,430,186,161,27,1835,1808,0,4,7,6,1,1,0,1,1,0,3
489,6,152,8,6,132,661,529,10,9,4,6,8,0,0,0,0,0,0
25,4,9,6,8,32,52,20,3,2,1,3,7,0,0,0,0,0,0
145,1,33,2,1,1,182,181,1,4,1,4,6,0,0,0,0,0,0
630,26,611,44,18,54,1329,1275,1,6,6,6,2,0,0,0,0,0,0
760,38,104,50,9,38,961,923,2,7,3,4,4,0,1,0,0,0,1
420,15,186,151,38,15,810,795,3,5,3,13,3,0,0,0,0,0,0
125,17,52,3,19,30,216,186,4,5,1,4,8,1,0,0,0,0,1
464,5,64,7,0,70,540,470,8,9,1,7,8,0,0,0,0,0,0
6,6,29,12,15,8,68,60,3,2,1,3,8,0,0,0,0,0,0
1090,12,96,16,12,60,1226,1166,4,3,4,11,8,0,1,0,0,0,1
3,2,11,2,2,10,20,10,1,1,0,2,6,1,0,0,0,0,1
24,0,27,8,30,10,89,79,2,3,0,3,7,0,0,0,0,0,0
737,21,106,55,63,210,982,772,0,6,7,9,3,0,0,0,1,0,1
254,6,71,4,0,27,335,308,5,5,1,7,5,0,0,0,0,0,0
817,185,687,145,55,241,1889,1648,1,4,6,8,2,0,0,1,0,0,1
620,54,239,99,98,119,1110,991,2,9,7,10,7,0,1,0,0,1,2
13,4,20,0,0,1,37,36,2,1,0,3,9,0,0,0,0,0,0
113,61,204,34,26,47,438,391,2,7,1,7,8,0,0,0,0,0,0
7,23,78,133,49,144,290,146,2,4,2,5,7,0,0,0,0,0,0
16,2,18,2,1,5,39,34,1,1,0,3,7,0,0,0,0,0,0
462,0,24,6,0,4,492,488,2,9,2,5,7,0,1,0,0,0,1
22,2,10,6,4,34,44,10,2,1,2,2,4,0,0,0,0,0,0
968,147,842,137,42,210,2136,1926,1,5,7,10,2,1,0,1,1,0,3
283,112,151,51,72,125,669,544,2,7,2,10,6,0,0,0,0,0,0
1,2,5,6,0,3,14,11,1,1,0,2,7,0,0,0,0,0,0
14,1,7,2,1,1,25,24,1,2,0,2,9,0,0,0,0,0,0
30,5,24,6,3,8,68,60,2,2,0,4,5,0,0,0,0,0,0
4,0,5,0,1,5,10,5,1,1,0,2,7,0,0,0,0,0,0
52,0,9,0,0,1,61,60,2,1,0,4,4,0,0,0,0,0,0
62,1,57,19,11,48,150,102,2,2,1,5,2,0,0,0,0,0,0
20,2,14,3,0,10,39,29,1,2,0,2,9,0,0,0,0,0,0
545,7,114,37,21,78,724,646,5,7,2,11,5,0,1,0,0,0,1
558,79,622,207,175,95,1641,1546,1,4,6,4,1,0,0,1,0,0,1
6,5,4,13,4,25,32,7,4,2,1,3,6,0,0,0,0,0,0
1111,24,790,160,45,172,2130,1958,0,5,8,5,2,0,1,1,1,0,3
4,6,8,6,3,10,27,17,1,2,0,3,7,0,0,0,0,0,0
183,5,65,3,5,49,261,212,5,5,2,4,9,0,0,0,0,0,0
546,72,376,94,145,72,1233,1161,1,5,5,8,3,0,1,0,0,0,1
606,7,155,10,0,54,778,724,5,10,3,8,7,0,0,0,0,0,0
266,6,51,8,6,64,337,273,6,7,1,5,8,0,0,0,0,0,0
1142,29,249,38,29,14,1487,1473,1,5,5,12,2,0,1,1,0,0,2
1074,0,69,0,0,46,1143,1097,1,10,4,13,6,1,0,1,1,1,4
771,51,154,54,10,154,1040,886,7,11,2,12,6,0,0,0,0,0,0
371,32,189,0,58,6,650,644,2,5,4,10,4,0,0,0,0,0,0
556,14,717,210,0,43,1497,1454,1,7,5,10,4,0,0,0,0,0,0
202,5,74,11,5,14,297,283,3,6,1,5,7,0,0,0,0,0,0
209,162,209,41,162,37,783,746,5,4,7,10,2,0,0,0,0,0,0
35,40,111,36,40,12,262,250,3,3,1,7,4,0,0,0,0,0,0
37,0,17,0,0,3,54,51,3,3,0,3,9,0,0,0,0,0,0
171,45,73,59,10,90,358,268,4,3,2,8,4,0,0,0,0,0,0
12,2,20,3,2,5,39,34,1,1,0,3,7,0,0,0,0,0,0
44,4,21,6,0,27,75,48,2,3,0,3,7,0,0,0,0,0,0
20,2,9,4,6,20,41,21,1,1,1,2,4,0,0,0,0,0,0
779,86,537,34,69,138,1505,1367,1,5,9,12,3,0,0,0,0,0,0
170,6,97,24,12,88,309,221,3,6,1,5,6,0,0,0,0,0,0
491,48,231,112,105,134,987,853,2,5,7,12,1,0,0,1,0,0,1
173,8,107,7,2,176,297,121,4,7,2,3,9,1,0,0,0,0,1
7,10,13,16,0,4,46,42,2,3,0,3,8,0,0,0,0,0,0
1205,0,235,19,14,205,1473,1268,6,6,3,13,7,0,0,0,0,0,0
10,7,25,6,3,7,51,44,1,3,0,3,7,0,0,0,0,0,0
97,4,44,6,1,18,152,134,1,3,1,4,5,0,0,0,0,0,0
67,11,26,4,3,262,111,-151,0,1,0,1,17,0,0,0,0,0,0
345,53,528,98,75,97,1099,1002,1,8,3,5,4,1,0,0,0,0,1
6,5,17,3,24,46,55,9,2,2,2,2,7,0,0,0,0,0,0
73,57,100,71,15,0,316,316,5,6,1,5,9,0,0,0,0,0,0
711,36,217,172,96,168,1232,1064,3,7,4,7,4,0,1,0,1,0,2
774,70,118,182,187,93,1331,1238,1,4,9,13,1,0,0,0,0,0,0
163,0,480,0,126,75,769,694,1,6,5,8,9,0,1,1,1,0,3
82,33,54,71,30,41,270,229,2,5,2,4,5,0,0,0,0,0,0
358,108,413,141,97,32,1117,1085,1,2,8,6,1,0,0,0,0,0,0
66,2,40,4,3,14,115,101,1,3,1,3,6,0,0,0,0,0,0
13,6,7,0,3,3,29,26,1,1,0,3,6,0,0,0,0,0,0
139,13,78,20,13,36,263,227,3,7,1,3,9,0,0,0,0,0,0
274,0,21,4,6,15,305,290,1,5,1,6,6,0,1,0,0,0,1
262,6,61,0,10,102,339,237,3,5,2,6,5,0,0,0,0,0,0
1099,0,45,0,0,34,1144,1110,11,3,4,10,8,0,1,0,0,0,1
32,0,8,23,4,18,67,49,1,1,0,4,6,0,0,0,0,0,0
2,4,2,0,11,5,19,14,1,1,0,2,9,0,0,0,0,0,0
6,10,21,19,14,42,70,28,2,2,1,3,6,0,0,0,0,0,0
6,7,4,3,4,6,24,18,1,1,0,3,6,0,0,0,0,0,0
135,46,92,65,61,11,399,388,2,5,2,7,5,0,0,0,0,0,0
641,7,84,0,30,38,762,724,3,10,4,7,6,0,1,0,0,0,1
714,76,395,116,0,12,1301,1289,1,4,6,9,1,0,0,0,0,0,0
794,73,573,0,29,14,1469,1455,1,4,8,10,2,0,0,0,0,0,0
420,0,452,182,64,140,1118,978,1,6,6,4,2,0,0,0,0,0,0
1,2,7,4,3,11,17,6,1,0,1,2,8,0,0,0,0,0,0
86,12,75,33,15,6,221,215,1,4,1,5,4,0,0,0,0,0,0
823,25,459,124,29,95,1460,1365,1,6,6,7,4,0,0,1,0,0,1
231,161,215,171,30,53,808,755,2,8,2,11,5,0,0,0,0,0,0
8,15,27,0,20,33,70,37,2,3,1,2,8,1,0,0,0,0,1
182,17,259,77,70,29,605,576,1,6,2,10,4,0,0,0,0,0,0
557,129,984,193,37,18,1900,1882,1,5,8,5,2,0,0,0,0,0,0
79,1,31,4,4,12,119,107,3,2,1,4,6,0,0,0,0,0,0
368,24,68,38,0,88,498,410,6,8,2,6,7,0,0,0,0,0,0
6,4,14,8,8,22,40,18,2,2,1,2,8,1,0,0,0,0,1
160,15,196,15,11,50,397,347,8,6,1,7,8,0,0,0,0,0,0
488,21,238,56,108,28,911,883,1,8,7,11,6,0,0,0,0,0,0
691,7,69,0,7,23,774,751,4,2,2,7,8,0,1,0,0,0,1
543,10,205,160,143,82,1061,979,1,6,3,6,3,0,0,0,0,0,0
254,7,108,20,0,26,389,363,3,6,3,5,6,0,0,0,0,0,0
5,4,10,2,2,7,23,16,1,1,0,3,8,0,0,0,0,0,0
112,19,21,16,14,5,182,177,3,4,1,4,7,0,0,0,0,0,0
134,11,59,15,2,30,221,191,1,3,2,5,2,0,0,0,0,0,0
143,6,52,11,8,17,220,203,2,4,1,5,5,0,0,0,0,0,0
51,4,24,4,7,1,90,89,2,2,0,4,6,0,0,0,0,0,0
27,0,5,0,0,3,32,29,2,1,0,3,8,0,0,0,0,0,0
459,0,24,6,0,4,489,485,6,4,5,7,6,0,1,0,0,0,1
689,8,167,11,8,88,883,795,5,8,4,11,6,0,0,0,0,0,0
283,10,38,0,13,27,344,317,4,7,2,4,8,0,0,0,0,0,0
347,0,35,4,3,7,389,382,6,4,2,8,5,0,0,0,0,0,0
5,13,14,0,5,31,37,6,2,2,1,2,6,1,0,0,0,0,1
280,0,18,0,0,24,298,274,3,5,1,6,7,0,1,0,0,0,1
95,14,64,2,9,38,184,146,1,4,2,3,7,0,0,0,0,0,0
84,10,34,11,10,28,149,121,4,3,1,4,6,0,0,0,0,0,0
18,3,17,3,0,4,41,37,1,2,0,3,9,0,0,0,0,0,0
992,24,694,51,19,119,1780,1661,0,5,10,5,1,1,0,1,0,0,2
9,1,7,0,3,2,20,18,2,1,0,3,7,0,0,0,0,0,0
19,1,17,2,0,2,39,37,1,1,0,3,8,0,0,0,0,0,0
709,93,374,104,80,80,1360,1280,1,8,6,6,3,0,0,0,0,0,0
158,0,76,13,7,71,254,183,6,4,4,3,5,0,0,0,0,0,0
10,14,29,4,2,36,59,23,3,2,1,4,4,0,0,0,0,0,0
25,1,13,0,0,3,39,36,1,1,0,3,7,0,0,0,0,0,0
8,4,12,15,4,29,43,14,2,1,1,2,4,0,0,0,0,0,0
14,0,6,0,0,0,20,20,2,2,0,3,5,0,0,0,0,0,0
622,7,115,30,0,15,774,759,2,6,3,12,5,0,0,0,0,0,0
11,0,3,0,0,1,14,13,1,1,0,2,6,0,0,0,0,0,0
25,3,16,8,5,2,57,55,2,2,1,3,6,0,0,0,0,0,0
635,15,100,20,7,131,777,646,1,9,3,9,6,0,0,0,0,0,0
100,64,79,65,0,109,308,199,2,6,2,4,7,0,0,0,0,0,0
201,2,43,3,5,35,254,219,4,5,1,5,6,0,0,0,0,0,0
642,14,49,0,7,57,712,655,1,9,2,9,5,0,0,0,0,0,0
97,1,41,6,2,41,147,106,2,4,1,3,7,0,0,0,0,0,0
204,5,39,17,0,89,265,176,3,5,2,4,8,0,0,0,0,0,0
513,7,133,46,14,14,713,699,6,8,4,8,8,0,0,0,0,0,0
88,3,21,4,1,29,117,88,4,3,0,4,9,0,0,0,0,0,0
172,12,112,8,0,15,304,289,4,6,1,5,7,0,0,0,0,0,0
329,35,222,130,35,43,751,708,2,7,5,8,4,0,0,0,0,0,0
296,13,104,11,13,17,437,420,3,4,2,9,3,0,0,0,0,0,0
100,2,16,2,1,31,121,90,4,3,2,2,9,0,0,0,0,0,0
422,7,238,69,46,15,782,767,1,7,2,12,4,0,0,0,0,0,0
1218,16,272,104,0,80,1610,1530,2,5,3,6,6,0,1,1,1,0,3
5,1,7,2,1,4,16,12,1,1,0,2,7,0,0,0,0,0,0
507,93,520,242,40,26,1402,1376,1,5,10,5,1,0,0,0,1,0,1
52,12,50,4,36,55,154,99,3,5,0,3,9,0,0,0,0,0,0
191,56,139,51,8,100,445,345,4,4,3,8,4,0,0,0,0,0,0
2,23,11,8,6,46,50,4,1,2,1,2,8,0,0,0,0,0,0
68,28,39,16,30,41,181,140,1,2,2,5,2,0,0,0,0,0,0
20,4,10,6,4,17,44,27,2,2,0,3,6,0,0,0,0,0,0
20,3,16,0,4,1,43,42,3,2,0,4,6,0,0,0,0,0,0
7,0,1,0,0,0,8,8,1,1,0,2,6,0,0,0,0,0,0
279,172,74,38,8,246,571,325,1,2,10,10,1,0,0,0,0,0,0
977,12,253,16,12,101,1270,1169,4,4,3,12,8,0,1,0,0,0,1
30,1,8,0,0,3,39,36,1,1,0,3,7,0,0,0,0,0,0
6,1,7,23,4,19,41,22,1,1,1,2,8,0,0,0,0,0,0
3,18,26,11,8,12,66,54,3,2,0,4,7,0,0,0,0,0,0
14,0,2,0,0,7,16,9,1,1,0,2,8,0,0,0,0,0,0
10,1,7,0,0,1,18,17,1,1,0,2,8,0,0,0,0,0,0
7,10,17,8,6,13,48,35,2,2,0,3,7,0,0,0,0,0,0
33,87,64,175,16,74,375,301,1,6,1,6,7,0,0,0,0,0,0
12,0,13,2,0,10,27,17,1,1,0,3,7,0,0,0,0,0,0
2,3,10,11,2,10,28,18,1,1,0,3,6,0,0,0,0,0,0
693,21,118,110,147,42,1089,1047,1,6,5,11,2,0,0,1,1,0,2
9,3,15,2,3,2,32,30,2,2,0,3,6,0,0,0,0,0,0
129,26,67,3,67,2,292,290,5,6,1,5,7,0,0,0,0,0,0
16,2,11,3,0,16,32,16,2,1,1,2,8,1,0,0,0,0,1
201,2,43,3,5,35,254,219,4,5,1,5,6,0,0,0,0,0,0
5,4,5,4,2,10,20,10,1,0,1,2,7,0,0,0,0,0,0
14,36,11,3,26,35,90,55,1,1,1,4,2,0,0,0,0,0,0
29,12,59,19,1,36,120,84,2,3,0,4,8,0,0,0,0,0,0
26,2,19,10,5,8,62,54,3,2,1,3,8,0,0,0,0,0,0
9,1,4,3,2,3,19,16,1,1,0,2,6,0,0,0,0,0,0
14,0,23,4,5,19,46,27,3,3,0,3,9,0,0,0,0,0,0
972,19,595,180,26,138,1792,1654,3,3,7,10,3,0,0,0,1,0,1
966,168,672,246,105,126,2157,2031,1,7,5,10,4,0,1,0,1,0,2
99,27,102,28,48,6,304,298,1,2,2,8,1,0,0,0,0,0,0
482,35,553,72,160,17,1302,1285,1,4,4,9,2,0,0,0,0,0,0
714,8,99,11,0,47,832,785,4,10,7,5,8,1,0,0,0,0,1
587,54,348,71,54,130,1114,984,1,4,4,8,2,0,0,0,0,0,0
399,27,159,58,8,39,651,612,4,4,4,5,2,0,0,0,0,0,0
56,10,92,19,7,25,184,159,3,3,2,4,5,0,0,0,0,0,0
227,151,573,98,54,31,1103,1072,1,3,4,9,1,0,0,0,0,0,0
703,102,601,0,58,43,1464,1421,1,3,11,8,1,0,0,0,0,0,0
37,0,17,0,0,3,54,51,1,2,0,3,7,0,0,0,0,0,0
167,13,180,86,13,70,459,389,2,7,3,5,8,0,0,0,0,0,0
